fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type,quality_category,total_acidity,bound_sulfur_dioxide,sugar_to_alcohol,density_alcohol_ratio,free_sulfur_ratio,acidity_to_pH,wine_type_encoded,quality_category_encoded
8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,6,red,medium,8.6,32.0,0.2666412722597848,0.09499095324254835,0.25580800446501245,2.4355706598697253,0,2
7.3,0.33,0.47,2.1,0.077,5.0,11.0,0.9958,3.33,0.53,10.3,6,red,medium,7.63,6.0,0.20386370255315017,0.09667022619163188,0.4545041359876375,2.290603422395677,0,2
9.2,0.52,0.6400000000000001,3.4,0.10800000000000001,32.0,69.0,0.9996,2.74,0.855,9.4,4,red,low,9.719999999999999,37.0,0.3616636528028933,0.10632911392405064,0.4637613947623947,3.287437887356215,0,1
7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,5,red,medium,8.1,74.0,0.17820017820017822,0.09850509850509852,0.252522701790891,2.417188898836168,0,2
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5,red,medium,7.529999999999999,100.0,0.523759641938863,0.09497190743738691,0.2248044588801637,2.2011107863197896,0,2
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5,red,medium,7.529999999999999,100.0,0.523759641938863,0.09497190743738691,0.21874829102897633,2.2011107863197896,0,2
7.1,0.6799999999999999,0.0,2.2,0.073,12.0,22.0,0.9969,3.48,0.5,9.3,5,red,medium,7.779999999999999,10.0,0.23653370605311258,0.10718202343833996,0.5454297531930367,2.234989945417983,0,2
6.8,0.6,0.18,1.9,0.079,18.0,86.0,0.9968,3.59,0.57,9.3,6,red,medium,7.3999999999999995,68.0,0.20427910977314265,0.10717127190624665,0.20929989186172251,2.0607073238652185,0,2
7.6,0.6799999999999999,0.03,2.0,0.09,7.0,20.0,0.9959,3.2,0.56,9.6,5,red,medium,8.549999999999999,13.0,0.20831163420477036,0.1037287782522654,0.34998250087495625,2.671040299906279,0,2
7.6,0.6799999999999999,0.02,1.3,0.072,9.0,20.0,0.9965,3.17,0.855,9.2,4,red,low,8.28,11.0,0.14128899032713838,0.10830344527768723,0.4499775011249437,2.6111636707663197,0,1
7.8,0.53,0.04,1.7,0.076,17.0,31.0,0.9964,3.33,0.56,10.0,6,red,medium,8.33,14.0,0.16998300169983002,0.09963003699630037,0.5483694074384697,2.5007505253677573,0,2
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,5,red,medium,8.0,85.0,0.7765131369003297,0.10618019359642591,0.29751820232890636,2.373183031741323,0,2
7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,5,red,medium,7.89,86.0,0.7658759706414212,0.106169556430167,0.28925380781977006,2.34055176505488,0,2
7.8,0.63,0.48,1.7,0.1,14.0,96.0,0.9961,3.19,0.62,9.5,5,red,medium,8.43,82.0,0.17892853383854332,0.10484159562151353,0.14583181425193487,2.6418050767784393,0,2
6.8,0.64,0.1,2.1,0.085,18.0,101.0,0.9956,3.34,0.52,10.2,5,red,medium,7.4399999999999995,83.0,0.20586217037545343,0.09759827467895306,0.17821605726675974,2.2268781801855733,0,2
7.3,0.55,0.03,1.6,0.072,17.0,42.0,0.9956,3.37,0.48,9.0,4,red,low,7.85,25.0,0.1777580268859016,0.11060993222975227,0.40475226780314755,2.328685849896173,0,1
6.8,0.63,0.07,2.1,0.089,11.0,44.0,0.9953,3.47,0.55,10.4,6,red,medium,7.43,33.0,0.20190366310931643,0.09569272185366791,0.24999431831094748,2.1405934889080953,0,2
7.5,0.6799999999999999,0.24,1.8,0.10800000000000001,15.0,63.0,0.9964,3.0,0.855,9.5,5,red,medium,8.205,48.0,0.1894537417113988,0.1048731712451321,0.2380914588657323,2.73408863712096,0,2
7.9,0.6799999999999999,0.03,1.8,0.058,4.0,8.0,0.9972,3.36,0.33,9.1,4,red,low,8.785,4.0,0.19778046368530933,0.10957037688166137,0.4999375078115236,2.6138054150550434,0,1
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6,red,medium,8.42,12.0,0.21736767742636673,0.10837952396478645,0.3333148158435642,2.5584928593132785,0,2
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,6,red,medium,8.02,18.0,0.16520302582384142,0.08660986001217286,0.571414966310326,2.344343759134756,0,2
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5,red,medium,7.68,28.0,0.2105041574571098,0.10484159562151353,0.19999428587754636,2.3056139297508254,0,2
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,5,red,medium,7.4,30.0,0.15787811809283234,0.10481001999789497,0.387747188832881,2.2082960310355118,0,2
7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6,red,medium,8.02,30.0,0.2190267593562518,0.09496238453480621,0.21052077576905873,2.2395978776877965,0,2
7.0,0.6799999999999999,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5,red,medium,7.805,13.0,0.26038954275596293,0.10383293406936779,0.34998250087495625,2.242171789715599,0,2
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5,red,medium,9.41,32.0,0.25260498894853173,0.10492579728449637,0.23808956929596917,2.9489188342212476,0,2
8.9,0.61,0.49,2.0,0.10800000000000001,23.0,110.0,0.9972,3.12,0.855,9.3,5,red,medium,9.51,87.0,0.21503064186646598,0.10721427803461993,0.20908900828174287,3.0471002883691125,0,2
7.2,0.6799999999999999,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5,red,medium,7.93,26.0,0.2687883023330825,0.10721427803461993,0.38094331087355066,2.304562627143272,0,2
6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5,red,medium,7.41,54.0,0.19352757767981937,0.10720352650252661,0.16922816572052737,2.092629200790737,0,2
6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,6,red,medium,7.32,54.0,0.20427910977314265,0.10719277497043328,0.12903017693263014,2.078954842374326,0,2
8.9,0.31,0.57,2.0,0.10800000000000001,26.0,85.0,0.9971,3.26,0.53,9.7,5,red,medium,9.21,59.0,0.2061643129574271,0.10278321822492528,0.30587875436759565,2.8242870285188597,0,2
7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,5,red,medium,7.79,53.0,0.21736767742636673,0.10837952396478645,0.2089521051924598,2.33163723436097,0,2
7.7,0.6799999999999999,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5,red,medium,8.405,17.0,0.26801360684465525,0.10283475930316464,0.3461405330564209,2.4786198761427305,0,2
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5,red,medium,8.4,128.0,0.2105041574571098,0.10491527207662352,0.10489437136803238,2.624179943767573,0,2
7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,5,red,medium,8.39,127.0,0.1999789495842543,0.10491527207662352,0.11805473573100186,2.6210559200249923,0,2
8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,5,red,medium,8.7,106.0,0.3084778215083502,0.10611637059887247,0.1653530287163093,2.692664809656453,0,2
6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,6,red,medium,6.7700000000000005,28.0,0.19385776961534537,0.10176512600755025,0.4285626823942369,1.8958274992999162,0,2
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5,red,medium,7.43,110.0,0.3999578991685086,0.10492579728449637,0.1269831191815938,2.2645534897896984,0,2
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,red,medium,8.15,21.0,0.22678074425316982,0.10271106071539017,0.2499910717474376,2.4839987808594945,0,2
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5,red,medium,8.39,96.0,0.21274332517817254,0.1060312732688012,0.19999833334722208,2.5807443863426642,0,2
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,5,red,medium,7.88,40.0,0.23527105185766103,0.09771591020488189,0.2727223141397429,2.276798613117596,0,2
9.65,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.855,10.1,6,red,medium,10.165,15.0,0.19800019800019802,0.09881199881199881,0.4444279841487352,3.287437887356215,0,2
5.4,0.6799999999999999,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,7,red,high,6.235,80.0,0.09230059226213368,0.07633258980078456,0.1397834431887829,1.7460095211425373,0,0
6.9,0.6799999999999999,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4,red,low,7.99,19.0,0.18419436891500746,0.08725550390316639,0.3870842876036257,2.2757049273711196,0,1
9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,7,red,high,9.92,15.0,0.13590913503543345,0.09678186583826813,0.3749843756510145,3.0797888854393043,0,0
8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,0.855,9.3,5,red,medium,9.17,106.0,0.22578217395978928,0.10724653263089991,0.2689636623195702,3.015455442288721,0,2
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5,red,medium,7.3,33.0,0.15787811809283234,0.10477318177033997,0.32652394849084715,2.1719726271942874,0,2
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,5,red,medium,7.42,23.0,0.1738941419410934,0.10825997174220195,0.4102458911309967,2.2208919485184078,0,2
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6,red,medium,7.43,23.0,0.1738941419410934,0.10826540593413761,0.3783681522121024,2.2238850643519905,0,2
9.65,0.3,0.6400000000000001,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,red,high,10.165,19.0,0.24071845199518563,0.09252846958614942,0.32141709224670545,3.287437887356215,0,0
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,5,red,medium,8.37,94.0,0.19352757767981937,0.10711213847973336,0.21666486112615727,2.543299908842297,0,2
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,5,red,medium,8.24,77.0,0.28720348899053294,0.10600999893628338,0.1894716897716866,2.558211735485874,0,2
9.65,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.855,10.5,7,red,high,10.165,12.0,0.1999809541948386,0.09503856775545187,0.3684016630703647,3.287437887356215,0,0
9.65,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.855,12.4,6,red,medium,10.165,14.0,0.161277316345456,0.08030400774131119,0.2631440450502605,3.0990608906392003,0,2
8.0,0.6799999999999999,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,6,red,medium,8.725,52.0,0.27997200279972,0.09967503249675033,0.16128772116578766,2.6037003879438974,0,2
9.65,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,6,red,medium,10.165,10.0,0.20586217037545343,0.09783354573081071,0.33331111259249385,3.287437887356215,0,2
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,5,red,medium,8.77,37.0,0.21780021780021783,0.0985941985941986,0.4307626036522515,2.656770675552863,0,2
7.8,0.6799999999999999,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6,red,medium,8.535,31.0,0.24487297214569942,0.10176512600755025,0.24389649032950417,2.6334464671397715,0,2
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5,red,medium,7.49,95.0,0.5332825445195696,0.09498143033996763,0.21487425723754347,2.241843759353487,0,2
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,5,red,medium,9.325,36.0,0.181801654395055,0.09055540405417689,0.2653007081488133,2.968799745304043,0,2
8.1,0.6799999999999999,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,5,red,medium,8.825,30.0,0.2417316778376003,0.10951543786397101,0.2682861393624546,2.62570663493008,0,2
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5,red,medium,7.99,34.0,0.19585609730955572,0.10263890320585509,0.22726756210086135,2.3562370982011207,0,2
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,5,red,medium,8.33,120.0,0.25260498894853173,0.10488895905694139,0.16666550926729676,2.5234777340199943,0,2
7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,6,red,medium,8.14,34.0,0.21274332517817254,0.10598872460376556,0.4137859692074275,2.4363962885363666,0,2
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,5,red,medium,7.930000000000001,56.0,0.21274332517817254,0.1059142644399532,0.22221913584533548,2.5166613773405273,0,2
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,5,red,medium,7.41,5.0,0.15787811809283234,0.10475213135459426,0.4999500049995001,2.166033323589594,0,2
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,6,red,medium,9.245,20.0,0.19998000199980004,0.0998050194980502,0.28570408199707154,2.817738494361475,0,2
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,4,red,low,9.035,40.0,0.19228920296125374,0.09589943274685125,0.2727223141397429,2.728782845061915,0,1
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,red,medium,8.13,34.0,0.2475954670983716,0.0948623940577088,0.46031015380708246,2.4117472560071196,0,2
8.9,0.59,0.5,2.0,0.10800000000000001,27.0,81.0,0.9964,3.04,0.855,9.5,6,red,medium,9.49,54.0,0.2105041574571098,0.1048731712451321,0.3333292181578005,3.1206839855310755,0,2
9.0,0.6799999999999999,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,5,red,medium,9.82,14.0,0.26527905315784106,0.10186715641261095,0.39128733533324633,2.8959009141846064,0,2
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,red,medium,7.42,27.0,0.2363421507135715,0.0906144895918553,0.2702629658657874,2.1438890494076857,0,2
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,7,red,high,5.68,87.0,0.1311367920662241,0.08136218342758791,0.1792435920415845,1.6040666478395933,0,0
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,6,red,medium,8.38,37.0,0.18179981820018182,0.10062114937885062,0.24489296136813535,2.4859092257490363,0,2
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,6,red,medium,8.87,40.0,0.2916362878866785,0.1039475054681804,0.3103394769055706,2.6548937443879077,0,2
8.2,0.6799999999999999,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,red,medium,9.2,30.0,0.2555271636484835,0.11074880568825687,0.1891840761060512,2.7702499247214694,0,2
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,red,medium,7.83,24.0,0.21108765692700812,0.1107376958115765,0.36841135759585275,2.32275289231682,0,2
7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,3.37,0.58,9.2,6,red,medium,7.845000000000001,24.0,0.2064992935550484,0.10833061623736552,0.38460552293530936,2.327202610501335,0,2
8.9,0.635,0.37,1.7,0.10800000000000001,5.0,62.0,0.9971,3.0,0.855,9.3,5,red,medium,9.535,57.0,0.18277604558649607,0.10720352650252661,0.08064386058289383,3.1772742419193603,0,2
9.65,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,6,red,medium,10.165,18.0,0.19264287680029357,0.09166590221080635,0.249989583767343,3.287437887356215,0,2
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,6,red,medium,8.28,81.0,0.18365472910927458,0.10158657279869401,0.2568783772625939,2.6874391431353457,0,2
9.65,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,red,high,10.165,14.0,0.23910444516900342,0.10868927290511904,0.416649306278905,3.287437887356215,0,0
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.855,9.9,6,red,medium,7.96,17.0,0.201999798000202,0.10082819917180083,0.2608582235554976,2.2043755192467462,0,2
7.1,0.6799999999999999,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,5,red,medium,7.779999999999999,35.0,0.1999789495842543,0.10492053468055995,0.3137193388364934,2.3010943507837918,0,2
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,5,red,medium,8.799999999999999,62.0,0.24728523814643585,0.10711751424578002,0.1506828673579814,2.74914089347079,0,2
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,6,red,medium,8.23,30.0,0.17345168860320376,0.10163758800122435,0.2307633137611856,2.455983288570576,0,2
9.65,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6,red,medium,10.165,21.0,0.15998400159984003,0.09984001599840017,0.4324207453852599,3.287437887356215,0,2
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,red,medium,7.699999999999999,18.0,0.18179981820018182,0.10071709928290072,0.47057439487073915,2.2183808700662633,0,2
9.65,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,5,red,medium,10.165,16.0,0.2952099800019046,0.09509570517093612,0.23808390076663014,3.287437887356215,0,2
7.7,0.6799999999999999,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,5,red,medium,8.475,78.0,0.1999789495842543,0.10482054520576782,0.09302217416076557,2.623026926648097,0,2
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,5,red,medium,8.57,102.0,0.34404902698634554,0.10716589614019997,0.14285594238703875,2.6280282122048453,0,2
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,5,red,medium,9.74,8.0,0.23910444516900342,0.108466471035757,0.3845858010922237,3.0239056193728655,0,2
6.6,0.6799999999999999,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,5,red,medium,7.295,44.0,0.2282360612976851,0.10833605042930118,0.21428188782343174,2.0896591234603266,0,2
7.7,0.41,0.6400000000000001,1.8,0.10800000000000001,8.0,45.0,0.9968,3.06,0.855,9.4,5,red,medium,8.11,37.0,0.1914689926603553,0.1060312732688012,0.1777738272482834,2.6494609604704342,0,2
9.65,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,7,red,high,10.165,19.0,0.2475954670983716,0.09519569564803353,0.4242295688009455,3.0675394227908366,0,0
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5,red,medium,8.23,27.0,0.18277604558649607,0.10711213847973336,0.3999911113086376,2.5007596475235494,0,2
7.0,0.6799999999999999,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,4,red,low,7.975,55.0,0.21274332517817254,0.10590894585682374,0.17910180445067983,2.3798866010146225,0,1
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,5,red,medium,8.52,25.0,0.16998300169983002,0.09956504349565044,0.2857061226822091,2.5501346902125115,0,2
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5,red,medium,8.27,26.0,0.19352757767981937,0.10711751424578002,0.4693781759555928,2.5205729960377936,0,2
9.65,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.855,10.9,5,red,medium,10.165,22.0,0.22016328777176405,0.0917255297679112,0.18517832672863968,3.287437887356215,0,2
9.65,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,7,red,high,10.165,4.0,0.1764532888932458,0.09771591020488189,0.5736533145840597,3.287437887356215,0,0
8.1,0.6799999999999999,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,4,red,low,8.969999999999999,35.0,0.33670033670033667,0.10205591266197328,0.42622252094227964,2.490974729241877,0,1
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.855,12.8,8,red,high,8.25,22.0,0.2812280290602297,0.07790797593937973,0.40539444879868114,2.4619516562220234,0,0
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.855,9.4,6,red,medium,7.44,20.0,0.31911498776725883,0.10623337942772046,0.25924965742009554,2.0157138986724465,0,2
9.65,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.855,10.1,6,red,medium,10.165,19.0,0.39600039600039605,0.09896049896049898,0.1739054823703317,3.287437887356215,0,2
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,red,medium,8.445,34.0,0.37379684141669006,0.09312213811793292,0.442615694824675,2.5126450461172274,0,2
9.65,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,5,red,medium,10.165,48.0,0.39600039600039605,0.09893574893574894,0.2615344379317241,3.287437887356215,0,2
8.4,0.6799999999999999,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,5,red,medium,9.115,28.0,0.25529199021380705,0.10608977768322518,0.2631509697113234,2.752944729688916,0,2
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,5,red,medium,8.15,67.0,0.7446016381236039,0.10628124667588554,0.28723098690439464,2.41052942916297,0,2
9.65,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,8,red,high,10.165,8.0,0.5078961987143878,0.0791683199746052,0.3845858010922237,3.2869080779944295,0,0
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,red,high,9.3,37.0,0.5332825445195696,0.09514331968383964,0.21276143060785943,2.7506654835847386,0,0
9.65,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,6,red,medium,10.165,13.0,0.38705515535963875,0.10736479948392647,0.3157728540603126,3.287437887356215,0,2
7.7,0.27,0.6400000000000001,3.5,0.10800000000000001,5.0,10.0,0.9972,3.25,0.855,9.9,7,red,high,7.970000000000001,5.0,0.3534996465003535,0.10071709928290072,0.4999500049995001,2.451553368194402,0,0
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,5,red,medium,8.12,41.0,0.3296341061421822,0.10955938907812329,0.2264108224373125,2.4159476346325497,0,2
9.65,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,red,medium,10.165,39.0,0.3469033772064075,0.10204570962146721,0.45069787749468315,3.168227121715494,0,2
9.65,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,6,red,medium,10.165,24.0,0.19415590719347636,0.09704883021065916,0.5101936695169487,3.287437887356215,0,2
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,6,red,medium,7.9,24.0,0.2912338607902145,0.09675759634986894,0.5471594875568385,2.3435182438445565,0,2
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.855,10.6,7,red,high,9.219999999999999,29.0,0.23582680879162346,0.09410432978020943,0.4081549356135589,2.7596527985633044,0,0
9.65,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.855,9.2,5,red,medium,10.165,65.0,0.3586566677535051,0.10879252255189653,0.3367312578443077,3.287437887356215,0,2
9.65,0.2,0.48,2.0,0.10800000000000001,6.0,18.0,0.9979,3.3,0.71,10.5,5,red,medium,10.165,12.0,0.19045805161413198,0.09502904485287116,0.3333148158435642,3.287437887356215,0,2
9.65,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,6,red,medium,10.165,30.0,0.2621104747111931,0.09701970682458014,0.37499218766275705,3.287437887356215,0,2
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,6,red,medium,7.260000000000001,11.0,0.2376002376002376,0.09864369864369865,0.31248046997062684,2.1284080914687777,0,2
9.65,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,6,red,medium,10.165,36.0,0.33680665193137566,0.10539943163877488,0.32074866511952604,3.287437887356215,0,2
9.65,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,5,red,medium,10.165,22.0,0.2631301968213872,0.10526260393642775,0.18517832672863968,3.287437887356215,0,2
9.65,0.6799999999999999,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,5,red,medium,10.165,44.0,0.2625997374002626,0.10080799919200081,0.3714232653819231,3.287437887356215,0,2
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5,red,medium,7.7299999999999995,21.0,0.20831163420477036,0.10400479116758672,0.2758525568083859,2.105693271588123,0,2
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,5,red,medium,7.8500000000000005,26.0,0.23708895990104115,0.10300999896917845,0.16128511983484403,2.1383819122854812,0,2
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,5,red,medium,7.57,25.0,0.21872721591500888,0.10399437558587647,0.2424168964576831,2.056506384134746,0,2
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,6,red,medium,8.03,24.0,0.24296794692084855,0.09312213811793292,0.4545351242017227,2.375036971310263,0,2
9.65,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6,red,medium,10.165,8.0,0.1485001485001485,0.09873279873279873,0.4666355576294914,3.287437887356215,0,2
8.3,0.6799999999999999,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,5,red,medium,9.005,16.0,0.2599740025997401,0.09993000699930008,0.4285561229956073,2.5647963543150105,0,2
7.4,0.67,0.12,1.6,0.10800000000000001,5.0,21.0,0.996,3.39,0.54,9.5,5,red,medium,8.07,16.0,0.16840332596568783,0.10483107041364068,0.23808390076663014,2.3798289590091417,0,2
8.4,0.65,0.6,2.1,0.10800000000000001,12.0,90.0,0.9973,3.2,0.52,9.2,5,red,medium,9.05,78.0,0.2282360612976851,0.10839039234865777,0.13333185186831256,2.8272414870353018,0,2
9.65,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,red,medium,10.165,19.0,0.2687883023330825,0.10749381786904634,0.23999040038398464,3.287437887356215,0,2
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,5,red,medium,8.219999999999999,47.0,0.2340176576959898,0.10600999893628338,0.12962722912538657,2.4457006843201428,0,2
9.65,0.41,0.42,2.4,0.10800000000000001,6.0,14.0,0.9994,3.19,0.62,9.5,6,red,medium,10.165,8.0,0.25260498894853173,0.10518892748131775,0.4285408185129634,3.287437887356215,0,2
